"rent, rub/month",full_address,city,"price_per_sqm, rub/month","square, m^2",type,url
990000,"Лесная, 43",Москва,9611,103,Торговая площадь,https://msk.n1.ru/view/115479048/?open_card_kn
1199000,"Варшавское шоссе, 32",Москва,1833,654,Торговая площадь,https://msk.n1.ru/view/115829530/?open_card_kn
160000,"Варшавское шоссе, 135б",Москва,10666,15,Торговая площадь,https://msk.n1.ru/view/115126076/?open_card_kn
1527907,"Кутузовский проспект, 24",Москва,6976,219,Торговая площадь,https://msk.n1.ru/view/115829358/?open_card_kn
1499987,"Большая Садовая, 5",Москва,3947,380,Торговая площадь,https://msk.n1.ru/view/115829353/?open_card_kn
550000,"Ленинградский проспект, 74 корп. 4",Москва,2075,265,Торговая площадь,https://msk.n1.ru/view/115125842/?open_card_kn
719995,"Динамовская, 1а",Москва,5295,136,Торговая площадь,https://msk.n1.ru/view/115478589/?open_card_kn
300000,"Георгиевский переулок, 27 корп. 2",Москва,2654,113,Торговая площадь,https://msk.n1.ru/view/110163410/?open_card_kn
1205000,"Земельный 1-й переулок, 1",Москва,5000,241,Торговая площадь,https://msk.n1.ru/view/112945128/?open_card_kn
3499990,"Никитская Б., 12 ст1",Москва,14062,248,Торговая площадь,https://msk.n1.ru/view/112944869/?open_card_kn
800000,"Брянская, 12",Москва,9557,83,Торговая площадь,https://msk.n1.ru/view/112941901/?open_card_kn
699995,"Брянская, 12",Москва,9151,76,Торговая площадь,https://msk.n1.ru/view/112941872/?open_card_kn
799997,"Брянская, 12",Москва,9547,83,Торговая площадь,https://msk.n1.ru/view/112941846/?open_card_kn
450000,"Борисовские Пруды, 14 корп. 4",Москва,4368,103,Торговая площадь,https://msk.n1.ru/view/111878753/?open_card_kn
220000,"Бутлерова, 17",Москва,2558,86,Торговая площадь,https://msk.n1.ru/view/112941333/?open_card_kn
100000,"Пруд Ключики, 5",Москва,1428,70,Торговая площадь,https://msk.n1.ru/view/111878052/?open_card_kn
100000,"Колодезный переулок, 3",Москва,4975,20,Торговая площадь,https://msk.n1.ru/view/112940871/?open_card_kn
700000,"Брянская, 12",Москва,9150,76,Торговая площадь,https://msk.n1.ru/view/112940861/?open_card_kn
2400000,"д. Лапшинка, 7к",Москва,2000,1200,Торговая площадь,https://msk.n1.ru/view/113335552/?open_card_kn
300000,"Дмитрия Ульянова, 10/1 корп. 1",Москва,8356,35,Торговая площадь,https://msk.n1.ru/view/115122325/?open_card_kn
45000,"Парковая 3-я, 24",Москва,6250,7,Торговая площадь,https://msk.n1.ru/view/115474503/?open_card_kn
330000,"Дмитрия Ульянова, 10/1 корп. 1",Москва,7432,44,Торговая площадь,https://msk.n1.ru/view/115122323/?open_card_kn
180000,"Дмитрия Ульянова, 10/1 корп. 1",Москва,5013,35,Торговая площадь,https://msk.n1.ru/view/115122297/?open_card_kn
300000,"Дмитрия Ульянова, 10/1 корп. 1",Москва,7812,38,Торговая площадь,https://msk.n1.ru/view/115122296/?open_card_kn
1180000,"Тургеневская площадь, 2",Москва,8087,145,Торговая площадь,https://msk.n1.ru/view/114787766/?open_card_kn
290000,"проспект Прокшинский, 5",Москва,1823,159,Торговая площадь,https://msk.n1.ru/view/114410408/?open_card_kn
180000,"Бумажный проезд, 19 ст3",Москва,5844,30,Торговая площадь,https://msk.n1.ru/view/115822623/?open_card_kn
220000,"№ 161 кв-л, 14",Москва,2933,75,Торговая площадь,https://msk.n1.ru/view/115822468/?open_card_kn
62000,"Сиреневый бульвар, 15",Москва,2480,25,Торговая площадь,https://msk.n1.ru/view/115822457/?open_card_kn
1199998,"Таганская, 31/22",Москва,3572,336,Торговая площадь,https://msk.n1.ru/view/114408410/?open_card_kn
95000,"Петрозаводская, 24а",Москва,2209,43,Торговая площадь,https://msk.n1.ru/view/115822317/?open_card_kn
99000,"Маресьева, 12 корп. 2",Москва,1991,49,Торговая площадь,https://msk.n1.ru/view/114785449/?open_card_kn
180000,"Ротмистрова, 2 корп. 4",Москва,5000,36,Торговая площадь,https://msk.n1.ru/view/79865248/?open_card_kn
260000,"Малая Очаковская, 4а корп. 1",Москва,5000,52,Торговая площадь,https://msk.n1.ru/view/115468962/?open_card_kn
469333,"Ротмистрова, 2 корп. 4",Москва,4583,102,Торговая площадь,https://msk.n1.ru/view/79865203/?open_card_kn
236250,"Ротмистрова, 2 корп. 3",Москва,4166,56,Торговая площадь,https://msk.n1.ru/view/79864959/?open_card_kn
680000,"Полковая, 1",Москва,9714,70,Торговая площадь,https://msk.n1.ru/view/115468858/?open_card_kn
380000,"Дубининская, 59б",Москва,5937,64,Торговая площадь,https://msk.n1.ru/view/114405498/?open_card_kn
330000,"Дубининская, 59б",Москва,5945,55,Торговая площадь,https://msk.n1.ru/view/114405315/?open_card_kn
1000000,"Воздвиженка, 4/7 ст1",Москва,10000,100,Торговая площадь,https://msk.n1.ru/view/115466310/?open_card_kn
750005,"Воздвиженка, 4/7 ст1",Москва,5953,126,Торговая площадь,https://msk.n1.ru/view/115466302/?open_card_kn
1099996,"Новый Арбат, 13",Москва,6536,168,Торговая площадь,https://msk.n1.ru/view/115466061/?open_card_kn
1000000,"Богословский переулок, 16/6 ст1",Москва,15129,66,Торговая площадь,https://msk.n1.ru/view/115466052/?open_card_kn
280000,"Свободный проспект, 16",Москва,6222,45,Торговая площадь,https://msk.n1.ru/view/114049746/?open_card_kn
423300,"Ленинский проспект, 3",Москва,2490,170,Торговая площадь,https://msk.n1.ru/view/116158135/?open_card_kn
45000,"Кутузовский проспект, 26 корп. 1",Москва,2745,16,Торговая площадь,https://msk.n1.ru/view/106691378/?open_card_kn
590000,"Петра Алексеева, 14",Москва,5000,118,Торговая площадь,https://msk.n1.ru/view/115461934/?open_card_kn
548608,"Молдавская, 1",Москва,6944,79,Торговая площадь,https://msk.n1.ru/view/115461928/?open_card_kn
465000,"Гренадерская, 9 корп. 1",Москва,2500,186,Торговая площадь,https://msk.n1.ru/view/115461920/?open_card_kn
400000,"Рублевское шоссе, 48/1",Москва,1951,205,Торговая площадь,https://msk.n1.ru/view/115461921/?open_card_kn
390000,"Мира проспект, 44",Москва,12187,32,Торговая площадь,https://msk.n1.ru/view/115461916/?open_card_kn
185000,"Муравская, 38б корп. 4",Москва,3426,54,Торговая площадь,https://msk.n1.ru/view/115461914/?open_card_kn
900000,"Планерная, 12 корп. 1",Москва,9090,99,Торговая площадь,https://msk.n1.ru/view/115461912/?open_card_kn
680000,"Планерная, 12 корп. 1",Москва,10625,64,Торговая площадь,https://msk.n1.ru/view/115461910/?open_card_kn
400000,"Марка Шагала набережная, 11 корп. 3",Москва,8000,50,Торговая площадь,https://msk.n1.ru/view/115461760/?open_card_kn
1700000,"Большая Садовая, 6 ст2",Москва,6995,243,Торговая площадь,https://msk.n1.ru/view/115461754/?open_card_kn
380000,"Ленинский проспект, 78",Москва,6551,58,Торговая площадь,https://msk.n1.ru/view/115461750/?open_card_kn
350000,"Кутузовский проспект, 30",Москва,2822,124,Торговая площадь,https://msk.n1.ru/view/115461745/?open_card_kn
1600000,"Ленинский проспект, 2",Москва,17021,94,Торговая площадь,https://msk.n1.ru/view/107958036/?open_card_kn
424850,"Олимпийский проспект, 16 ст5",Москва,4833,87,Торговая площадь,https://msk.n1.ru/view/116155162/?open_card_kn
450000,"Алтуфьевское шоссе, 70 корп. 1",Москва,1125,400,Торговая площадь,https://msk.n1.ru/view/112932341/?open_card_kn
100000,"Профсоюзная, 12",Москва,2695,37,Торговая площадь,https://msk.n1.ru/view/116152422/?open_card_kn
115000,"Белореченская, 14",Москва,6764,17,Торговая площадь,https://msk.n1.ru/view/116148902/?open_card_kn
180000,"Магистральный 1-й тупик, 5а",Москва,2500,72,Торговая площадь,https://msk.n1.ru/view/116147555/?open_card_kn
228200,"Совхозная, 20",Москва,3500,65,Торговая площадь,https://msk.n1.ru/view/116147424/?open_card_kn
102058,"Староалексеевская, 5",Москва,3083,33,Торговая площадь,https://msk.n1.ru/view/116147364/?open_card_kn
50000,"Мневники, 19",Москва,3184,15,Торговая площадь,https://msk.n1.ru/view/116147305/?open_card_kn
2640889,"Борисовские Пруды, 12 корп. 1",Москва,1741,1516,Торговая площадь,https://msk.n1.ru/view/116147062/?open_card_kn
150000,"Шоссейная, 66",Москва,9375,16,Торговая площадь,https://msk.n1.ru/view/116146874/?open_card_kn
70000,"Скобелевская, 20",Москва,2880,24,Торговая площадь,https://msk.n1.ru/view/116146685/?open_card_kn
210000,"Тимирязевская, 25",Москва,2916,72,Торговая площадь,https://msk.n1.ru/view/116146557/?open_card_kn
372000,"Смольная, 15",Москва,3496,106,Торговая площадь,https://msk.n1.ru/view/116146377/?open_card_kn
4506123,"Щелковское шоссе, 7 ст1",Москва,2417,1864,Торговая площадь,https://msk.n1.ru/view/116146378/?open_card_kn
200000,"Бажова, 7",Москва,3262,61,Торговая площадь,https://msk.n1.ru/view/116146327/?open_card_kn
130000,"Локомотивный проезд, 4",Москва,9154,14,Торговая площадь,https://msk.n1.ru/view/116146202/?open_card_kn
280000,"Ленинградский проспект, 4/2",Москва,18666,15,Торговая площадь,https://msk.n1.ru/view/116146118/?open_card_kn
1323333,"Вернадского проспект, 41 ст1",Москва,8333,158,Торговая площадь,https://msk.n1.ru/view/116146115/?open_card_kn
500000,"Садовническая, 80",Москва,6493,77,Торговая площадь,https://msk.n1.ru/view/116145992/?open_card_kn
35000,"Василия Ощепкова (Сосенское п.), 3",Москва,3070,11,Торговая площадь,https://msk.n1.ru/view/116145691/?open_card_kn
344400,"Лобненская, 14",Москва,3500,98,Торговая площадь,https://msk.n1.ru/view/116145621/?open_card_kn
384833,"Ореховый проезд, 9",Москва,1666,230,Торговая площадь,https://msk.n1.ru/view/116145613/?open_card_kn
633930,"Волгоградский проспект, 88 корп. 2",Москва,3496,181,Торговая площадь,https://msk.n1.ru/view/116145018/?open_card_kn
299999,"Марка Шагала набережная, 11 корп. 2",Москва,2857,105,Торговая площадь,https://msk.n1.ru/view/116145014/?open_card_kn
300000,"Фридриха Энгельса, 23 ст1",Москва,3896,77,Торговая площадь,https://msk.n1.ru/view/116144733/?open_card_kn
262500,"Семеновская площадь, 7",Москва,8076,32,Торговая площадь,https://msk.n1.ru/view/116144453/?open_card_kn
1500000,"Трифоновская, 12",Москва,1931,776,Торговая площадь,https://msk.n1.ru/view/116143985/?open_card_kn
300000,"Александры Монаховой, 85 корп. 3",Москва,2521,119,Торговая площадь,https://msk.n1.ru/view/116143971/?open_card_kn
4901967,"Щелковское шоссе, 7 ст1",Москва,2416,2028,Торговая площадь,https://msk.n1.ru/view/116143729/?open_card_kn
376320,"Вильнюсская, 5",Москва,1600,235,Торговая площадь,https://msk.n1.ru/view/116143725/?open_card_kn
180000,"проспект Прокшинский, 5",Москва,2662,67,Торговая площадь,https://msk.n1.ru/view/116143394/?open_card_kn
25000,"Старокалужское шоссе, 50",Москва,694,36,Торговая площадь,https://msk.n1.ru/view/116143151/?open_card_kn
141163,"Ленинская Слобода, 26 ст5",Москва,2875,49,Торговая площадь,https://msk.n1.ru/view/116142995/?open_card_kn
38000,"Варшавское шоссе, 170е корп. 11",Москва,4470,8,Торговая площадь,https://msk.n1.ru/view/116142977/?open_card_kn
150000,"Щелковское шоссе, 54",Москва,1875,80,Торговая площадь,https://msk.n1.ru/view/116142974/?open_card_kn
390000,"Тульская Б., 2",Москва,4642,84,Торговая площадь,https://msk.n1.ru/view/116142817/?open_card_kn
10350000,"Мосфильмовская, 70 корп. 6",Москва,5000,2070,Торговая площадь,https://msk.n1.ru/view/116142505/?open_card_kn
800000,"Авиаконструктора Миля, 7",Москва,2580,310,Торговая площадь,https://msk.n1.ru/view/116142391/?open_card_kn
218333,"Синичкина 2-я, 9а",Москва,1666,131,Торговая площадь,https://msk.n1.ru/view/116142267/?open_card_kn
360000,"Архитектора Власова, 71 корп. 2",Москва,5901,61,Торговая площадь,https://msk.n1.ru/view/116142262/?open_card_kn
450000,"Аминьевское шоссе, 5",Москва,5590,80,Торговая площадь,https://msk.n1.ru/view/116141968/?open_card_kn
1199000,"Варшавское шоссе, 32",Москва,1833,654,Торговая площадь,https://msk.n1.ru/view/116141947/?open_card_kn
250000,"Малыгина, 12а",Москва,2500,100,Торговая площадь,https://msk.n1.ru/view/116141942/?open_card_kn
220000,"Краснопресненская набережная, 14а корп. 2",Москва,8695,25,Торговая площадь,https://msk.n1.ru/view/116141917/?open_card_kn
190000,"Твардовского, 2 корп. 4 ст1",Москва,3800,50,Торговая площадь,https://msk.n1.ru/view/116141312/?open_card_kn
450000,"Лобненская, 13 корп. 4",Москва,4017,112,Торговая площадь,https://msk.n1.ru/view/116141304/?open_card_kn
244000,"проспект Куприна, 7 корп. 3",Москва,3001,81,Торговая площадь,https://msk.n1.ru/view/116141293/?open_card_kn
250000,"Черемушкинская Б., 11 корп. 3",Москва,2500,100,Торговая площадь,https://msk.n1.ru/view/116141081/?open_card_kn
450000,"Новокузьминская 1-я, 21 корп. 2",Москва,6617,68,Торговая площадь,https://msk.n1.ru/view/116141077/?open_card_kn
525150,"Малыгина, 12а",Москва,2700,194,Торговая площадь,https://msk.n1.ru/view/116141078/?open_card_kn
390000,"Красного Маяка, 1 корп. 1",Москва,7090,55,Торговая площадь,https://msk.n1.ru/view/116140894/?open_card_kn
1500000,"Бакунинская, 60/2",Москва,5707,262,Торговая площадь,https://msk.n1.ru/view/116140870/?open_card_kn
793584,"Марксистская, 34 корп. 7",Москва,1837,432,Торговая площадь,https://msk.n1.ru/view/116140851/?open_card_kn
250000,"Новокузьминская 1-я, 21 корп. 2",Москва,10416,24,Торговая площадь,https://msk.n1.ru/view/116140664/?open_card_kn
1172083,"Тургеневская площадь, 2",Москва,8083,145,Торговая площадь,https://msk.n1.ru/view/116140327/?open_card_kn
180000,"Элеваторная, 11",Москва,1500,120,Торговая площадь,https://msk.n1.ru/view/116140268/?open_card_kn
1200000,"МКАД 1-й километр, 23й",Москва,2073,578,Торговая площадь,https://msk.n1.ru/view/116140165/?open_card_kn
77000,"Братиславская, 14",Москва,1082,71,Торговая площадь,https://msk.n1.ru/view/116140163/?open_card_kn
1500000,"Таганская, 36 ст1",Москва,5514,272,Торговая площадь,https://msk.n1.ru/view/116140091/?open_card_kn
800000,"Азовская, 23",Москва,3755,213,Торговая площадь,https://msk.n1.ru/view/116139726/?open_card_kn
600000,"Алтуфьевское шоссе, 53 корп. 1",Москва,3636,165,Торговая площадь,https://msk.n1.ru/view/116139718/?open_card_kn
450000,"Перовская, 58",Москва,1785,252,Торговая площадь,https://msk.n1.ru/view/116139457/?open_card_kn
1500000,"Ленинградский проспект, 77 корп. 4",Москва,4285,350,Торговая площадь,https://msk.n1.ru/view/116139434/?open_card_kn
725300,"Адмирала Макарова, 6 ст13",Москва,4168,174,Торговая площадь,https://msk.n1.ru/view/116139262/?open_card_kn
90000,"Профсоюзная, 102а",Москва,5113,17,Торговая площадь,https://msk.n1.ru/view/116139087/?open_card_kn
45000,"Элеваторная, 11",Москва,2250,20,Торговая площадь,https://msk.n1.ru/view/116139080/?open_card_kn
675000,"Ленинский проспект, 87",Москва,2237,301,Торговая площадь,https://msk.n1.ru/view/116139078/?open_card_kn
600000,"Очаковское шоссе, 5 корп. 1",Москва,6153,97,Торговая площадь,https://msk.n1.ru/view/116139051/?open_card_kn
2300000,"Звенигородская 2-я, 12 ст1",Москва,11874,193,Торговая площадь,https://msk.n1.ru/view/116139049/?open_card_kn
170000,"Годовикова, 11 корп. 4",Москва,5666,30,Торговая площадь,https://msk.n1.ru/view/116139028/?open_card_kn
899993,"Пресненская набережная, 10 ст2",Москва,8182,110,Торговая площадь,https://msk.n1.ru/view/116139024/?open_card_kn
1200000,"Очаковское шоссе, 5 корп. 3",Москва,10619,113,Торговая площадь,https://msk.n1.ru/view/116139020/?open_card_kn
100000,"Профсоюзная, 102а",Москва,3571,28,Торговая площадь,https://msk.n1.ru/view/116138652/?open_card_kn
1000000,"Тверская-Ямская 1-я, 16/23 ст1",Москва,3276,305,Торговая площадь,https://msk.n1.ru/view/116138395/?open_card_kn
1499985,"Ленинградский проспект, 77 корп. 4",Москва,4286,350,Торговая площадь,https://msk.n1.ru/view/116138387/?open_card_kn
935242,"Тургеневская площадь, 2",Москва,8083,115,Торговая площадь,https://msk.n1.ru/view/116138293/?open_card_kn
220000,"Буденного проспект, 9",Москва,2115,104,Торговая площадь,https://msk.n1.ru/view/116138247/?open_card_kn
2499989,"Трехпрудный переулок, 3/16",Москва,14101,177,Торговая площадь,https://msk.n1.ru/view/116138104/?open_card_kn
820000,"Снежная, 26",Москва,5000,164,Торговая площадь,https://msk.n1.ru/view/116137993/?open_card_kn
1500004,"Бауманская, 32 ст2",Москва,1993,752,Торговая площадь,https://msk.n1.ru/view/116137852/?open_card_kn
1300000,"Вернадского проспект, 41",Москва,8176,159,Торговая площадь,https://msk.n1.ru/view/116137671/?open_card_kn
293750,"Совхозная, 20",Москва,2500,117,Торговая площадь,https://msk.n1.ru/view/116137582/?open_card_kn
750000,"Грузинский Вал, 11 ст15",Москва,7731,97,Торговая площадь,https://msk.n1.ru/view/116137423/?open_card_kn
3550000,"Элеваторная, 11",Москва,3227,1100,Торговая площадь,https://msk.n1.ru/view/116137257/?open_card_kn
240000,"Лихачева проспект, 20",Москва,2448,98,Торговая площадь,https://msk.n1.ru/view/116137039/?open_card_kn
4500000,"Академика Варги, 8 корп. 1",Москва,2250,2000,Торговая площадь,https://msk.n1.ru/view/116136888/?open_card_kn
239998,"Бибиревская, 4а",Москва,2308,104,Торговая площадь,https://msk.n1.ru/view/116136792/?open_card_kn
225000,"Середневский Лес ЖК, 4.1",Москва,2500,90,Торговая площадь,https://msk.n1.ru/view/116136699/?open_card_kn
260000,"Филевская М., 22",Москва,2888,90,Торговая площадь,https://msk.n1.ru/view/116136701/?open_card_kn
250000,"Алтуфьевское шоссе, 53 корп. 2",Москва,2799,89,Торговая площадь,https://msk.n1.ru/view/116136698/?open_card_kn
260000,"Новотушинский проезд, 8 корп. 1",Москва,2000,130,Торговая площадь,https://msk.n1.ru/view/116136595/?open_card_kn
300000,"Иловайская, 22",Москва,3750,80,Торговая площадь,https://msk.n1.ru/view/116136590/?open_card_kn
35000,"Дмитровское шоссе, 73 ст3",Москва,2892,12,Торговая площадь,https://msk.n1.ru/view/116136457/?open_card_kn
300000,"Каширское шоссе, 25б ст10",Москва,4285,70,Торговая площадь,https://msk.n1.ru/view/116136453/?open_card_kn
604896,"Лобненская, 14",Москва,2400,252,Торговая площадь,https://msk.n1.ru/view/116136158/?open_card_kn
1100000,"Большие Каменщики, 2",Москва,8333,132,Торговая площадь,https://msk.n1.ru/view/116136153/?open_card_kn
700000,"Архитектора Власова, 71 корп. 2",Москва,5511,127,Торговая площадь,https://msk.n1.ru/view/116136139/?open_card_kn
789996,"Сосинская, 6",Москва,2920,270,Торговая площадь,https://msk.n1.ru/view/116135715/?open_card_kn
4500000,"Академика Варги, 8 корп. 1",Москва,2250,2000,Торговая площадь,https://msk.n1.ru/view/116135375/?open_card_kn
1799988,"Петровка, 26 ст3",Москва,8965,200,Торговая площадь,https://msk.n1.ru/view/116135116/?open_card_kn
176000,"пос. Знамя Октября, 29",Москва,1100,160,Торговая площадь,https://msk.n1.ru/view/116134018/?open_card_kn
210000,"Щорса, 15",Москва,3500,60,Торговая площадь,https://msk.n1.ru/view/112520436/?open_card_kn
550000,"Пресненская набережная, 12",Москва,6765,81,Торговая площадь,https://msk.n1.ru/view/111864986/?open_card_kn
295000,"Ленинградский проспект, 33 корп. 3",Москва,20486,14,Торговая площадь,https://msk.n1.ru/view/115457037/?open_card_kn
310000,"Ленинградский проспект, 33 корп. 3",Москва,20261,15,Торговая площадь,https://msk.n1.ru/view/115457036/?open_card_kn
25000,"Дмитрия Ульянова, 28",Москва,7142,3,Торговая площадь,https://msk.n1.ru/view/115456810/?open_card_kn
100000,"Молодцова, 21",Москва,5000,20,Торговая площадь,https://msk.n1.ru/view/110607406/?open_card_kn
675003,"Ленинский проспект, 87",Москва,2237,301,Торговая площадь,https://msk.n1.ru/view/110606791/?open_card_kn
182080,"Ленинская Слобода, 26 ст5",Москва,3708,49,Торговая площадь,https://msk.n1.ru/view/115813428/?open_card_kn
425000,"Бумажный проезд, 19 ст3",Москва,7083,60,Торговая площадь,https://msk.n1.ru/view/112925217/?open_card_kn
1199941,"Басманная Стар., 13 ст1",Москва,3191,376,Торговая площадь,https://msk.n1.ru/view/110146167/?open_card_kn
970000,"Бумажный проезд, 19 ст3",Москва,6689,145,Торговая площадь,https://msk.n1.ru/view/112924889/?open_card_kn
900000,"Лермонтовская, 1",Москва,2499,360,Торговая площадь,https://msk.n1.ru/view/113710191/?open_card_kn
600000,"Бумажный проезд, 19 ст3",Москва,7058,85,Торговая площадь,https://msk.n1.ru/view/112924796/?open_card_kn
150200,"Ленинская Слобода, 26 ст5",Москва,3708,40,Торговая площадь,https://msk.n1.ru/view/115813322/?open_card_kn
1900000,"проспект Куприна, 1 корп. 2",Москва,2267,838,Торговая площадь,https://msk.n1.ru/view/112924770/?open_card_kn
350000,"Люблинская, 157",Москва,1470,238,Торговая площадь,https://msk.n1.ru/view/115813197/?open_card_kn
290000,"Двинцев, 3",Москва,6590,44,Торговая площадь,https://msk.n1.ru/view/115455324/?open_card_kn
210000,"Мира проспект, 188б корп. 4",Москва,5250,40,Торговая площадь,https://msk.n1.ru/view/114771279/?open_card_kn
350000,"Ленинский проспект, 72/2",Москва,6238,56,Торговая площадь,https://msk.n1.ru/view/112922956/?open_card_kn
750000,"Молдавская, 1",Москва,5725,131,Торговая площадь,https://msk.n1.ru/view/115451675/?open_card_kn
285000,"Тушинская, 24 ст16",Москва,13768,20,Торговая площадь,https://msk.n1.ru/view/114390657/?open_card_kn
150000,"Коровинское шоссе, 12",Москва,2929,51,Торговая площадь,https://msk.n1.ru/view/115451409/?open_card_kn
2150000,"Остоженка, 3/14",Москва,4369,492,Торговая площадь,https://msk.n1.ru/view/115451390/?open_card_kn
320000,"бульвар Чкаловский, 6",Москва,5860,54,Торговая площадь,https://msk.n1.ru/view/115810475/?open_card_kn
1400000,"Черкасский Б. переулок, 13 ст4",Москва,5785,242,Торговая площадь,https://msk.n1.ru/view/115451250/?open_card_kn
250000,"Родные кварталы, 3.1",Москва,3289,76,Торговая площадь,https://msk.n1.ru/view/114035234/?open_card_kn
76000,"Куликовская, 6",Москва,1796,42,Торговая площадь,https://msk.n1.ru/view/112922604/?open_card_kn
250000,"Скандинавия ЖК, 37.2.2",Москва,4393,56,Торговая площадь,https://msk.n1.ru/view/115810259/?open_card_kn
500000,"Вавилова, 13а",Москва,5662,88,Торговая площадь,https://msk.n1.ru/view/115810258/?open_card_kn
30000,"Ленинградский проспект, 75 корп. 1",Москва,6666,4,Торговая площадь,https://msk.n1.ru/view/79729734/?open_card_kn
950000,"Сергия Радонежского, 29 ст1",Москва,5000,190,Торговая площадь,https://msk.n1.ru/view/115451037/?open_card_kn
363000,"Илимская, 1в корп. 3",Москва,3000,121,Торговая площадь,https://msk.n1.ru/view/115451036/?open_card_kn
1600000,"Хорошевская 3-я, 17а",Москва,2295,697,Торговая площадь,https://msk.n1.ru/view/115451018/?open_card_kn
300000,"Краснопрудная, 22",Москва,5758,52,Торговая площадь,https://msk.n1.ru/view/115451011/?open_card_kn
342500,"Илимская, 1в корп. 1",Москва,2500,137,Торговая площадь,https://msk.n1.ru/view/115451008/?open_card_kn
135000,"Люблинская, 113",Москва,2250,60,Торговая площадь,https://msk.n1.ru/view/115451006/?open_card_kn
950000,"Сергия Радонежского, 29 ст1",Москва,5080,187,Торговая площадь,https://msk.n1.ru/view/115450991/?open_card_kn
700000,"Таллинская, 10",Москва,5000,140,Торговая площадь,https://msk.n1.ru/view/114770857/?open_card_kn
379000,"Илимская, 1в корп. 1",Москва,2401,157,Торговая площадь,https://msk.n1.ru/view/115450977/?open_card_kn
700000,"Красная Пресня, 38",Москва,10144,69,Торговая площадь,https://msk.n1.ru/view/115450973/?open_card_kn
1000000,"Профсоюзная, 109а",Москва,2000,500,Торговая площадь,https://msk.n1.ru/view/79702375/?open_card_kn
1500000,"Пресненская набережная, 10 ст2",Москва,9398,159,Торговая площадь,https://msk.n1.ru/view/115807654/?open_card_kn
1126135,"Чонгарский бульвар, 24",Москва,1984,567,Торговая площадь,https://msk.n1.ru/view/115448715/?open_card_kn
1250000,"Пятницкая, 16 ст1",Москва,15984,78,Торговая площадь,https://msk.n1.ru/view/114768082/?open_card_kn
400000,"Рублевское шоссе, 48/1",Москва,1951,205,Торговая площадь,https://msk.n1.ru/view/115448199/?open_card_kn
700000,"Земляной Вал, 50а ст3",Москва,4827,145,Торговая площадь,https://msk.n1.ru/view/115448070/?open_card_kn
322500,"Ленинградское шоссе, 228 корп. 5",Москва,2500,129,Торговая площадь,https://msk.n1.ru/view/115446007/?open_card_kn
580000,"1905 года, 4",Москва,4427,131,Торговая площадь,https://msk.n1.ru/view/115804254/?open_card_kn
250000,"Мира проспект, 97",Москва,33334,7,Торговая площадь,https://msk.n1.ru/view/115804251/?open_card_kn
500001,"Мира проспект, 97",Москва,24631,20,Торговая площадь,https://msk.n1.ru/view/115804189/?open_card_kn
145000,"Котляковский 1-й переулок, 4 корп. 4",Москва,2543,57,Торговая площадь,https://msk.n1.ru/view/115804188/?open_card_kn
300001,"Мира проспект, 97",Москва,21898,13,Торговая площадь,https://msk.n1.ru/view/115804186/?open_card_kn
310000,"Сельскохозяйственная, 39",Москва,3163,98,Торговая площадь,https://msk.n1.ru/view/115445526/?open_card_kn
300000,"Озерная, 44",Москва,2142,140,Торговая площадь,https://msk.n1.ru/view/107613246/?open_card_kn
450000,"Черничная, 63 стр.",Москва,1666,270,Торговая площадь,https://msk.n1.ru/view/110590727/?open_card_kn
1510416,"Дмитрия Донского бульвар, 11",Москва,2083,725,Торговая площадь,https://msk.n1.ru/view/115801664/?open_card_kn
600000,"Иловайская, 2",Москва,3571,168,Торговая площадь,https://msk.n1.ru/view/115801655/?open_card_kn
115500,"Рябиновая, 9",Москва,1650,70,Торговая площадь,https://msk.n1.ru/view/115801653/?open_card_kn
200000,"Потаповская Роща, 26 корп. 1",Москва,1204,166,Торговая площадь,https://msk.n1.ru/view/115801651/?open_card_kn
199500,"Рябиновая, 9",Москва,1295,154,Торговая площадь,https://msk.n1.ru/view/115801568/?open_card_kn
650000,"Земляной Вал, 23 ст1",Москва,11818,55,Торговая площадь,https://msk.n1.ru/view/115801564/?open_card_kn
262000,"Базовская, 15б корп. 3",Москва,3589,73,Торговая площадь,https://msk.n1.ru/view/115801559/?open_card_kn
404000,"Масловка Нижн., 5",Москва,4000,101,Торговая площадь,https://msk.n1.ru/view/115801557/?open_card_kn
420000,"Краснопрудная, 26",Москва,5000,84,Торговая площадь,https://msk.n1.ru/view/115801556/?open_card_kn
1950000,"Новокузнецкая, 39",Москва,13541,144,Торговая площадь,https://msk.n1.ru/view/115801462/?open_card_kn
600000,"Новокузнецкая, 39",Москва,13333,45,Торговая площадь,https://msk.n1.ru/view/115801461/?open_card_kn
286818,"Молдавская, 1",Москва,6670,43,Торговая площадь,https://msk.n1.ru/view/115801460/?open_card_kn
135000,"Братьев Бромлей, 5 корп. 2",Москва,1569,86,Торговая площадь,https://msk.n1.ru/view/115801459/?open_card_kn
554256,"Зеленый проспект, 24",Москва,2160,256,Торговая площадь,https://msk.n1.ru/view/111849887/?open_card_kn
1699987,"Большая Садовая, 6",Москва,6996,243,Торговая площадь,https://msk.n1.ru/view/111849871/?open_card_kn
60000,"Ярцевская, 32",Москва,2166,27,Торговая площадь,https://msk.n1.ru/view/109728407/?open_card_kn
1100000,"Тушинская, 24 ст15",Москва,6179,178,Торговая площадь,https://msk.n1.ru/view/114760175/?open_card_kn
